Time (s),anat_pos_1,anat_pos_2,anat_pos_3,anat_pos_4,anat_pos_5,robo_pos_1,robo_pos_2,robo_pos_3,robo_pos_4,robo_pos_5,anat_vel_1,anat_vel_2,anat_vel_3,anat_vel_4,anat_vel_5,robo_vel_1,robo_vel_2,robo_vel_3,robo_vel_4,robo_vel_5
3.18639,-0.944359,-0.000711774,-0.0476394,-0.113261,0.113854,-0.944359,-0.000711774,0.130421,0.124691,0.120201,-0.228934,0.0039661,-0.00343143,0.00712236,0.000418194,-0.228934,0.0039661,0,0.000681271,0.000437287
3.18739,-0.944646,-0.000711774,-0.0476394,-0.113261,0.113854,-0.944646,-0.000711774,0.130421,0.124691,0.120201,-0.230469,0.0039661,-0.00310649,0.00699239,0.000409105,-0.230469,0.0039661,0,0.000656324,0.000437287
3.18794,-0.944932,-0.000711774,-0.0476394,-0.113261,0.113854,-0.944932,-0.000711774,0.130421,0.124691,0.120201,-0.233814,0.0039661,-0.00273234,0.00684274,0.000398638,-0.233814,0.0039661,0,0.0006276,0.000437287
3.18894,-0.945147,-0.000711774,-0.0476394,-0.113261,0.113854,-0.945147,-0.000711774,0.130421,0.124691,0.120201,-0.224045,0.0039661,-0.00245578,0.00673212,0.000390902,-0.224045,0.0039661,0,0.000606368,0.000437287
3.19038,-0.945362,-0.000711774,-0.0476394,-0.113261,0.113854,-0.945362,-0.000711774,0.130421,0.124691,0.120201,-0.20255,0.0039661,-0.00219734,0.00662875,0.000383672,-0.20255,0.0039661,0,0.000586526,0.000437287
3.19095,-0.945505,-0.000711774,-0.0476394,-0.113261,0.113854,-0.945505,-0.000711774,0.130421,0.124691,0.120201,-0.190158,0.0039661,-0.00198468,0.00654369,0.000377723,-0.190158,0.0039661,0,0.0005702,0.000437287
3.19196,-0.945791,-0.000711774,-0.0476394,-0.113261,0.113854,-0.945791,-0.000711774,0.130421,0.124691,0.120201,-0.222883,0.0039661,-0.00172806,0.00644105,0.000370545,-0.222883,0.0039661,0,0.000550499,0.000437287
3.19371,-0.946149,-0.000711774,-0.0476394,-0.113261,0.113854,-0.946149,-0.000711774,0.130421,0.124691,0.120201,-0.209354,0.0039661,-0.00136235,0.00629478,0.000360314,-0.209354,0.0039661,0,0.000522422,0.000437287
3.19473,-0.946292,-0.000711774,-0.0476394,-0.113261,0.113854,-0.946292,-0.000711774,0.130421,0.124691,0.120201,-0.234615,0.0039661,-0.00119312,0.00622709,0.00035558,-0.234615,0.0039661,0,0.00050943,0.000437287
3.1957,-0.94665,-0.000711774,-0.0476394,-0.113261,0.113854,-0.94665,-0.000711774,0.130421,0.124691,0.120201,-0.291691,0.0039661,-0.00098754,0.00614486,0.000349829,-0.291691,0.0039661,0,0.000493647,0.000437287
3.19672,-0.946793,-0.000711774,-0.0476394,-0.113261,0.113854,-0.946793,-0.000711774,0.130421,0.124691,0.120201,-0.205763,0.0039661,-0.000815201,0.00607593,0.000345008,-0.205763,0.0039661,0,0.000480416,0.000437287
3.1977,-0.947008,-0.000711774,-0.0476394,-0.113261,0.113854,-0.947008,-0.000711774,0.130421,0.124691,0.120201,-0.210501,0.0039661,-0.000651859,0.0060106,0.000340439,-0.210501,0.0039661,0,0.000467876,0.000437287
3.1987,-0.947223,-0.000711774,-0.0476394,-0.113261,0.113854,-0.947223,-0.000711774,0.130421,0.124691,0.120201,-0.206457,0.0039661,-0.000496827,0.00594859,0.000336102,-0.206457,0.0039661,0,0.000455974,0.000437287
3.1997,-0.947438,-0.000711774,-0.0476394,-0.113261,0.113854,-0.947438,-0.000711774,0.130421,0.124691,0.120201,-0.203333,0.0039661,-0.000349487,0.00588966,0.00033198,-0.203333,0.0039661,0,0.000444662,0.000437287
3.20126,-0.947581,-0.000711774,-0.0476394,-0.113261,0.113854,-0.947581,-0.000711774,0.130421,0.124691,0.120201,-0.185026,0.0039661,-0.00020928,0.00583358,0.000328058,-0.185026,0.0039661,0,0.000433898,0.000437287
3.20173,-0.947796,-0.000711774,-0.0476394,-0.113261,0.113854,-0.947796,-0.000711774,0.130421,0.124691,0.120201,-0.233322,0.0039661,-9.20523e-05,0.00578669,0.000324779,-0.233322,0.0039661,0,0.000424899,0.000437287
3.20328,-0.948082,-0.000660933,-0.0476394,-0.113261,0.113854,-0.948082,-0.000660933,0.130421,0.124691,0.120201,-0.210453,0.00359384,0.000113226,0.00570458,0.000319037,-0.210453,0.00359384,0,0.000409139,0.000437287
3.20428,-0.948297,-0.000660933,-0.0476394,-0.113261,0.113854,-0.948297,-0.000660933,0.130421,0.124691,0.120201,-0.209331,0.00359384,0.000232161,0.00565701,0.000315709,-0.209331,0.00359384,0,0.000400008,0.000437287
3.20528,-0.948511,-0.000660933,-0.0476394,-0.113261,0.113854,-0.948511,-0.000660933,0.130421,0.124691,0.120201,-0.194674,0.00359384,0.000345898,0.00561152,0.000312528,-0.194674,0.00359384,0,0.000391276,0.000437287
3.20628,-0.948726,-0.000660933,-0.0476394,-0.113261,0.113854,-0.948726,-0.000660933,0.130421,0.124691,0.120201,-0.215809,0.00359384,0.000454775,0.00556797,0.000309482,-0.215809,0.00359384,0,0.000382917,0.000437287
3.20728,-0.948941,-0.000660933,-0.0476394,-0.113261,0.113854,-0.948941,-0.000660933,0.130421,0.124691,0.120201,-0.235733,0.00359384,0.000559088,0.00552625,0.000306564,-0.235733,0.00359384,0,0.000374909,0.000437287
3.2083,-0.949156,-0.000660933,-0.0476394,-0.113261,0.113854,-0.949156,-0.000660933,0.130421,0.124691,0.120201,-0.20395,0.00359384,0.000659136,0.00548623,0.000303765,-0.20395,0.00359384,0,0.000367228,0.000437287
3.20928,-0.94937,-0.000660933,-0.0476394,-0.113261,0.113854,-0.94937,-0.000660933,0.130421,0.124691,0.120201,-0.20642,0.00359384,0.000755168,0.00544782,0.000301079,-0.20642,0.00359384,0,0.000359855,0.000437287
3.21029,-0.949585,-0.000660933,-0.0476394,-0.113261,0.113854,-0.949585,-0.000660933,0.130421,0.124691,0.120201,-0.206441,0.00359384,0.000847419,0.00541093,0.000298498,-0.206441,0.00359384,0,0.000352773,0.000437287
3.21129,-0.9498,-0.000610092,-0.0476394,-0.113261,0.113854,-0.9498,-0.000610092,0.130421,0.124691,0.120201,-0.2048,0.00386018,0.00093611,0.00537545,0.000296017,-0.2048,0.00386018,0,0.000345964,0.000437287
3.21427,-0.95023,-0.000610092,-0.0476362,-0.11332,0.113856,-0.95023,-0.000610092,0.130426,0.124691,0.120201,-0.239173,0.00386018,0.00113372,0.00529637,0.000290495,-0.239173,0.00386018,0,0.0003308,0.000437287
3.21501,-0.950516,-0.000610092,-0.0476946,-0.113297,0.113857,-0.950516,-0.000610092,0.130426,0.124695,0.120201,-0.191714,0.00386018,0.00244404,0.00477249,0.000253846,-0.191714,0.00386018,0,0.000230217,0.000437287
3.21605,-0.950731,-0.000610092,-0.0476946,-0.113297,0.113857,-0.950731,-0.000610092,0.130426,0.124695,0.120201,-0.191714,0.00386018,0.00244404,0.00477249,0.000253846,-0.191714,0.00386018,0,0.000230217,0.000437287
3.21702,-0.950945,-0.000610092,-0.0476946,-0.113297,0.113857,-0.950945,-0.000610092,0.130426,0.124695,0.120201,-0.224277,0.00386018,0.00244404,0.00477249,0.000253846,-0.224277,0.00386018,0,0.000230217,0.000437287
3.21802,-0.95116,-0.000610092,-0.0476946,-0.113297,0.113857,-0.95116,-0.000610092,0.130426,0.124695,0.120201,-0.182116,0.00386018,0.00244404,0.00477249,0.000253846,-0.182116,0.00386018,0,0.000230217,0.000437287
3.21903,-0.951303,-0.000559251,-0.0476946,-0.113297,0.113857,-0.951303,-0.000559251,0.130426,0.124695,0.120201,-0.224852,0.00434284,0.00244404,0.00477249,0.000253846,-0.224852,0.00434284,0,0.000230217,0.000437287
3.22002,-0.951518,-0.000559251,-0.0476946,-0.113297,0.113857,-0.951518,-0.000559251,0.130426,0.124695,0.120201,-0.239805,0.00434284,0.00244404,0.00477249,0.000253846,-0.239805,0.00434284,0,0.000230217,0.000437287
3.22151,-0.951733,-0.000559251,-0.0476946,-0.113297,0.113857,-0.951733,-0.000559251,0.130426,0.124695,0.120201,-0.22934,0.00434284,0.00244404,0.00477249,0.000253846,-0.22934,0.00434284,0,0.000230217,0.000437287
3.22306,-0.952091,-0.000559251,-0.0476946,-0.113297,0.113857,-0.952091,-0.000559251,0.130426,0.124695,0.120201,-0.209266,0.00434284,0.00224884,0.00464434,0.00024775,-0.209266,0.00434284,0,0.000230217,0.000421605
3.22407,-0.952305,-0.000559251,-0.0476946,-0.113297,0.113857,-0.952305,-0.000559251,0.130426,0.124695,0.120201,-0.206471,0.00434284,0.00212826,0.00456517,0.000243985,-0.206471,0.00434284,0,0.000230217,0.000411916
3.22507,-0.95252,-0.000559251,-0.0476946,-0.113297,0.113857,-0.95252,-0.000559251,0.130426,0.124695,0.120201,-0.181623,0.00434284,0.00201308,0.00448956,0.000240388,-0.181623,0.00434284,0,0.000230217,0.000402663
3.22606,-0.952663,-0.00050841,-0.0476946,-0.113297,0.113857,-0.952663,-0.00050841,0.130426,0.124695,0.120201,-0.239732,0.00505702,0.00190297,0.00441727,0.000236949,-0.239732,0.00505702,0,0.000230217,0.000393816
3.22706,-0.95295,-0.00050841,-0.0476946,-0.113297,0.113857,-0.95295,-0.00050841,0.130426,0.124695,0.120201,-0.178953,0.00505702,0.00179759,0.00434809,0.000233659,-0.178953,0.00505702,0,0.000230217,0.000385349
3.2289,-0.953093,-0.00050841,-0.0476946,-0.113297,0.113857,-0.953093,-0.00050841,0.130426,0.124695,0.120201,-0.180931,0.00505702,0.00168433,0.00427373,0.000230122,-0.180931,0.00505702,0,0.000230217,0.000376249
3.22949,-0.953308,-0.00050841,-0.0476946,-0.113297,0.113857,-0.953308,-0.00050841,0.130426,0.124695,0.120201,-0.178509,0.00505702,0.00155296,0.00418749,0.000226019,-0.178509,0.00505702,0,0.000230217,0.000365695
3.23114,-0.953594,-0.000457569,-0.0476946,-0.113297,0.113857,-0.953594,-0.000457569,0.130426,0.124695,0.120201,-0.197454,0.00738608,0.00143977,0.00411318,0.000222485,-0.197454,0.00738608,0,0.000230217,0.000356601
3.23171,-0.953809,-0.000457569,-0.0476946,-0.113297,0.113857,-0.953809,-0.000457569,0.130426,0.124695,0.120201,-0.193268,0.00738608,0.00135319,0.00405633,0.000219781,-0.193268,0.00738608,0,0.000230217,0.000349644
3.23379,-0.954167,-0.000406728,-0.0476946,-0.113297,0.113857,-0.954167,-0.000406728,0.130426,0.124695,0.120201,-0.191733,0.00889149,0.00118979,0.00394906,0.000214678,-0.191733,0.00889149,0,0.000230217,0.000336516
3.23552,-0.95431,-0.000406728,-0.0476946,-0.113297,0.113857,-0.95431,-0.000406728,0.130426,0.124695,0.120201,-0.168924,0.00889149,0.00110315,0.00389219,0.000211973,-0.168924,0.00889149,0,0.000230217,0.000329556
3.23604,-0.954596,-0.000406728,-0.0476946,-0.113297,0.113857,-0.954596,-0.000406728,0.130426,0.124695,0.120201,-0.202037,0.00889149,0.00102003,0.00383761,0.000209377,-0.202037,0.00889149,0,0.000230217,0.000322877
3.23705,-0.954739,-0.000355887,-0.0476946,-0.113297,0.113857,-0.954739,-0.000355887,0.130426,0.124695,0.120201,-0.181274,0.0116533,0.000948922,0.00379093,0.000207157,-0.181274,0.0116533,0,0.000230217,0.000317164
3.23804,-0.954954,-0.000355887,-0.0476946,-0.113297,0.113857,-0.954954,-0.000355887,0.130426,0.124695,0.120201,-0.187915,0.0116533,0.000871871,0.00374035,0.000204751,-0.187915,0.0116533,0,0.000230217,0.000310974
3.23904,-0.955097,-0.000355887,-0.0476946,-0.113297,0.113857,-0.955097,-0.000355887,0.130426,0.124695,0.120201,-0.205186,0.0116533,0.000813994,0.00370235,0.000202943,-0.205186,0.0116533,0,0.000230217,0.000306324
3.24004,-0.955312,-0.000305046,-0.0476946,-0.113297,0.113857,-0.955312,-0.000305046,0.130426,0.124695,0.120201,-0.161431,0.0152534,0.000742073,0.00365514,0.000200697,-0.161431,0.0152534,0,0.000230217,0.000300545
3.24105,-0.955455,-0.000305046,-0.0476946,-0.113297,0.113857,-0.955455,-0.000305046,0.130426,0.124695,0.120201,-0.166539,0.0152534,0.000680391,0.00361464,0.000198771,-0.166539,0.0152534,0,0.000230217,0.00029559
3.24205,-0.955598,-0.000254205,-0.0476946,-0.113297,0.113857,-0.955598,-0.000254205,0.130426,0.124695,0.120201,-0.178928,0.0175348,0.000642854,0.00359,0.000197599,-0.178928,0.0175348,0,0.000230217,0.000292574
3.24393,-0.955598,-0.000254205,-0.0476946,-0.113297,0.113857,-0.955598,-0.000254205,0.130426,0.124695,0.120201,-0.178928,0.0175348,0.000635441,0.00358513,0.000197368,-0.178928,0.0175348,0,0.000230217,0.000291978
3.24492,-0.955885,-0.000254205,-0.0476946,-0.113297,0.113857,-0.955885,-0.000254205,0.130426,0.124695,0.120201,-0.181609,0.0175348,0.000534716,0.003519,0.000194222,-0.181609,0.0175348,0,0.000230217,0.000283886
3.24592,-0.956243,-0.000203364,-0.0476388,-0.113261,0.113859,-0.956243,-0.000203364,0.130426,0.124695,0.120205,-0.188156,0.0191437,-0.00299867,0.0011994,8.38846e-05,-0.188156,0.0191437,0,0.000230217,0
3.24692,-0.956529,-0.000152523,-0.0476388,-0.113261,0.113859,-0.956529,-0.000152523,0.130426,0.124695,0.120205,-0.195557,0.0191422,-0.00299867,0.0011994,8.38846e-05,-0.195557,0.0191422,0,0.000230217,0
3.24793,-0.956744,-0.000152523,-0.0476388,-0.113261,0.113859,-0.956744,-0.000152523,0.130426,0.124695,0.120205,-0.178943,0.0191422,-0.00299867,0.0011994,8.38846e-05,-0.178943,0.0191422,0,0.000230217,0
3.24892,-0.956959,-0.000152523,-0.0476388,-0.113261,0.113859,-0.956959,-0.000152523,0.130426,0.124695,0.120205,-0.204731,0.0191422,-0.00299867,0.0011994,8.38846e-05,-0.204731,0.0191422,0,0.000230217,0
3.25064,-0.957102,-0.000101682,-0.0476388,-0.113261,0.113859,-0.957102,-0.000101682,0.130426,0.124695,0.120205,-0.168842,0.0191424,-0.00299867,0.0011994,8.38846e-05,-0.168842,0.0191424,0,0.000230217,0
3.25226,-0.957388,-0.000101682,-0.0476388,-0.113261,0.113859,-0.957388,-0.000101682,0.130426,0.124695,0.120205,-0.185667,0.0191424,-0.00299867,0.0011994,8.38846e-05,-0.185667,0.0191424,0,0.000230217,0
3.25271,-0.957603,-0.000101682,-0.0476388,-0.113261,0.113859,-0.957603,-0.000101682,0.130426,0.124695,0.120205,-0.184101,0.0191424,-0.00299867,0.0011994,8.38846e-05,-0.184101,0.0191424,0,0.000230217,0
3.25453,-0.957889,-5.0841e-05,-0.0476388,-0.113261,0.113859,-0.957889,-5.0841e-05,0.130426,0.124695,0.120205,-0.186106,0.0170536,-0.00299867,0.0011994,8.38846e-05,-0.186106,0.0170536,0,0.000230217,0
3.25567,-0.958104,0,-0.0476388,-0.113261,0.113859,-0.958104,0,0.130426,0.124695,0.120205,-0.197042,0.0175307,-0.00299867,0.0011994,8.38846e-05,-0.197042,0.0175307,0,0.000230217,0
3.25666,-0.958319,0,-0.0476388,-0.113261,0.113859,-0.958319,0,0.130426,0.124695,0.120205,-0.162197,0.0175307,-0.00299867,0.0011994,8.38846e-05,-0.162197,0.0175307,0,0.000230217,0
3.25766,-0.958462,0,-0.0476388,-0.113261,0.113859,-0.958462,0,0.130426,0.124695,0.120205,-0.176818,0.0175307,-0.00299867,0.0011994,8.38846e-05,-0.176818,0.0175307,0,0.000230217,0
3.25868,-0.958677,5.0841e-05,-0.0476388,-0.113261,0.113859,-0.958677,5.0841e-05,0.130426,0.124695,0.120205,-0.1743,0.017865,-0.00299867,0.0011994,8.38846e-05,-0.1743,0.017865,0,0.000230217,0
3.25966,-0.958891,5.0841e-05,-0.0476388,-0.113261,0.113859,-0.958891,5.0841e-05,0.130426,0.124695,0.120205,-0.185691,0.017865,-0.00299867,0.0011994,8.38846e-05,-0.185691,0.017865,0,0.000230217,0
3.26068,-0.959035,0.000101682,-0.0476388,-0.113261,0.113859,-0.959035,0.000101682,0.130426,0.124695,0.120205,-0.181594,0.0189464,-0.00299867,0.0011994,8.38846e-05,-0.181594,0.0189464,0,0.000230217,0
3.26167,-0.959178,0.000101682,-0.0476388,-0.113261,0.113859,-0.959178,0.000101682,0.130426,0.124695,0.120205,-0.172628,0.0189464,-0.00299867,0.0011994,8.38846e-05,-0.172628,0.0189464,0,0.000230217,0
3.26266,-0.959392,0.000101682,-0.0476388,-0.113261,0.113859,-0.959392,0.000101682,0.130426,0.124695,0.120205,-0.183819,0.0189464,-0.00299867,0.0011994,8.38846e-05,-0.183819,0.0189464,0,0.000230217,0
3.26429,-0.959679,0.000152523,-0.047583,-0.113224,0.113861,-0.959679,0.000152523,0.130426,0.124695,0.12021,-0.167733,0.0213152,-0.00299865,0.00119949,8.38866e-05,-0.167733,0.0213152,0,0.000230217,0
3.26527,-0.959822,0.000203364,-0.047583,-0.113224,0.113861,-0.959822,0.000203364,0.130426,0.124695,0.12021,-0.170053,0.0220703,-0.00299865,0.00119949,8.38866e-05,-0.170053,0.0220703,0,0.000230217,0
3.26627,-0.960037,0.000203364,-0.047583,-0.113224,0.113861,-0.960037,0.000203364,0.130426,0.124695,0.12021,-0.178913,0.0220703,-0.00299865,0.00119949,8.38866e-05,-0.178913,0.0220703,0,0.000230217,0
3.26728,-0.96018,0.000254205,-0.047583,-0.113224,0.113861,-0.96018,0.000254205,0.130426,0.124695,0.12021,-0.167731,0.0228763,-0.00299865,0.00119949,8.38866e-05,-0.167731,0.0228763,0,0.000230217,0
3.26828,-0.960323,0.000254205,-0.047583,-0.113224,0.113861,-0.960323,0.000254205,0.130426,0.124695,0.12021,-0.176344,0.0228763,-0.00299865,0.00119949,8.38866e-05,-0.176344,0.0228763,0,0.000230217,0
3.26927,-0.960538,0.000305046,-0.047583,-0.113224,0.113861,-0.960538,0.000305046,0.130426,0.124695,0.12021,-0.174274,0.023816,-0.00299865,0.00119949,8.38866e-05,-0.174274,0.023816,0,0.000230217,0
3.27028,-0.960681,0.000355887,-0.047583,-0.113224,0.113861,-0.960681,0.000355887,0.130426,0.124695,0.12021,-0.174506,0.0279993,-0.00299865,0.00119949,8.38866e-05,-0.174506,0.0279993,0,0.000230217,0
3.27128,-0.960896,0.000355887,-0.047583,-0.113224,0.113861,-0.960896,0.000355887,0.130426,0.124695,0.12021,-0.189627,0.0279993,-0.00299865,0.00119949,8.38866e-05,-0.189627,0.0279993,0,0.000230217,0
3.27228,-0.961039,0.000406728,-0.047583,-0.113224,0.113861,-0.961039,0.000406728,0.130426,0.124695,0.12021,-0.165499,0.0279967,-0.00299865,0.00119949,8.38866e-05,-0.165499,0.0279967,0,0.000230217,0
3.27328,-0.961182,0.000406728,-0.047583,-0.113224,0.113861,-0.961182,0.000406728,0.130426,0.124695,0.12021,-0.16094,0.0279967,-0.00299865,0.00119949,8.38866e-05,-0.16094,0.0279967,0,0.000230217,0
3.27465,-0.961468,0.000457569,-0.0476414,-0.113201,0.113862,-0.961468,0.000457569,0.130426,0.124699,0.12021,-0.178609,0.0323395,0,0,0,-0.178609,0.0323395,0,0,0
3.27567,-0.961612,0.00050841,-0.0475856,-0.113164,0.113864,-0.961612,0.00050841,0.130426,0.124699,0.120214,-0.172268,0.0339598,0,0,0,-0.172268,0.0339598,0,0,0
3.27666,-0.961826,0.000559251,-0.0475856,-0.113164,0.113864,-0.961826,0.000559251,0.130426,0.124699,0.120214,-0.180272,0.032909,0,0,0,-0.180272,0.032909,0,0,0
3.27767,-0.96197,0.000559251,-0.0475856,-0.113164,0.113864,-0.96197,0.000559251,0.130426,0.124699,0.120214,-0.17633,0.032909,0,0,0,-0.17633,0.032909,0,0,0
3.27866,-0.962113,0.000610092,-0.0475856,-0.113164,0.113864,-0.962113,0.000610092,0.130426,0.124699,0.120214,-0.177629,0.0347364,0,0,0,-0.177629,0.0347364,0,0,0
3.27969,-0.962328,0.000610092,-0.0475856,-0.113164,0.113864,-0.962328,0.000610092,0.130426,0.124699,0.120214,-0.159977,0.0347364,0,0,0,-0.159977,0.0347364,0,0,0
3.28068,-0.962471,0.000660933,-0.0475299,-0.113127,0.113866,-0.962471,0.000660933,0.130426,0.124699,0.120219,-0.167757,0.0317958,0,0,0,-0.167757,0.0317958,0,0,0
3.28166,-0.962614,0.000711774,-0.0475299,-0.113127,0.113866,-0.962614,0.000711774,0.130426,0.124699,0.120219,-0.177621,0.0334976,0,0,0,-0.177621,0.0334976,0,0,0
3.28266,-0.962829,0.000762615,-0.0475299,-0.113127,0.113866,-0.962829,0.000762615,0.130426,0.124699,0.120219,-0.178926,0.0334949,0,0,0,-0.178926,0.0334949,0,0,0
3.28366,-0.962972,0.000762615,-0.0475299,-0.113127,0.113866,-0.962972,0.000762615,0.130426,0.124699,0.120219,-0.177607,0.0334949,0,0,0,-0.177607,0.0334949,0,0,0
3.28466,-0.963187,0.000813457,-0.0475299,-0.113127,0.113866,-0.963187,0.000813457,0.130426,0.124699,0.120219,-0.178934,0.0329112,0,0,0,-0.178934,0.0329112,0,0,0
3.28566,-0.96333,0.000864298,-0.0475299,-0.113127,0.113866,-0.96333,0.000864298,0.130426,0.124699,0.120219,-0.170458,0.0347392,0,0,0,-0.170458,0.0347392,0,0,0
3.28666,-0.963544,0.000864298,-0.0475299,-0.113127,0.113866,-0.963544,0.000864298,0.130426,0.124699,0.120219,-0.158756,0.0347392,0,0,0,-0.158756,0.0347392,0,0,0
3.28767,-0.963688,0.000915139,-0.0475299,-0.113127,0.113866,-0.963688,0.000915139,0.130426,0.124699,0.120219,-0.167726,0.0353955,0,0,0,-0.167726,0.0353955,0,0,0
3.28868,-0.963831,0.00096598,-0.0475882,-0.113104,0.113868,-0.963831,0.00096598,0.130426,0.124704,0.120219,-0.171835,0.0334978,0,0,0,-0.171835,0.0334978,0,0,0
3.28968,-0.964046,0.00101682,-0.0475325,-0.113067,0.113869,-0.964046,0.00101682,0.130426,0.124704,0.120223,-0.183584,0.038282,0.00489696,0.00321525,0.000152933,-0.183584,0.038282,0,0,0.000393551
3.29067,-0.964189,0.00101682,-0.0475325,-0.113067,0.113869,-0.964189,0.00101682,0.130426,0.124704,0.120223,-0.172233,0.038282,0.00489696,0.00321525,0.000152933,-0.172233,0.038282,0,0,0.000393551
3.29169,-0.964403,0.00106766,-0.0475325,-0.113067,0.113869,-0.964403,0.00106766,0.130426,0.124704,0.120223,-0.176557,0.0390787,0.00489696,0.00321525,0.000152933,-0.176557,0.0390787,0,0,0.000393551
3.29267,-0.964547,0.0011185,-0.0475325,-0.113067,0.113869,-0.964547,0.0011185,0.130426,0.124704,0.120223,-0.168262,0.0385027,0.00489696,0.00321525,0.000152933,-0.168262,0.0385027,0,0,0.000393551
3.29367,-0.964761,0.00116934,-0.0475325,-0.113067,0.113869,-0.964761,0.00116934,0.130426,0.124704,0.120223,-0.180509,0.04467,0.00489696,0.00321525,0.000152933,-0.180509,0.04467,0,0,0.000393551
3.2947,-0.964905,0.00122018,-0.0475325,-0.113067,0.113869,-0.964905,0.00122018,0.130426,0.124704,0.120223,-0.179873,0.0426363,0.00489696,0.00321525,0.000152933,-0.179873,0.0426363,0,0,0.000393551
3.29567,-0.965119,0.00127103,-0.0475325,-0.113067,0.113869,-0.965119,0.00127103,0.130426,0.124704,0.120223,-0.168926,0.0447563,0.00489696,0.00321525,0.000152933,-0.168926,0.0447563,0,0,0.000393551
3.29667,-0.965263,0.00132187,-0.0475325,-0.113067,0.113869,-0.965263,0.00132187,0.130426,0.124704,0.120223,-0.223623,0.04467,0.00489696,0.00321525,0.000152933,-0.223623,0.04467,0,0,0.000393551
3.29768,-0.965477,0.00137271,-0.0475908,-0.113044,0.113871,-0.965477,0.00137271,0.130426,0.124708,0.120223,-0.157027,0.0457525,0.00489698,0.00321541,0.000152937,-0.157027,0.0457525,0,0,0.000393551
3.29867,-0.965549,0.00137271,-0.0475908,-0.113044,0.113871,-0.965549,0.00137271,0.130426,0.124708,0.120223,-0.134113,0.0457525,0.00489698,0.00321541,0.000152937,-0.134113,0.0457525,0,0,0.000393551
3.29967,-0.965764,0.00142355,-0.0475908,-0.113044,0.113871,-0.965764,0.00142355,0.130426,0.124708,0.120223,-0.16774,0.0439189,0.00489698,0.00321541,0.000152937,-0.16774,0.0439189,0,0,0.000393551
3.30068,-0.965907,0.00147439,-0.0475908,-0.113044,0.113871,-0.965907,0.00147439,0.130426,0.124708,0.120223,-0.168263,0.0456534,0.00489698,0.00321541,0.000152937,-0.168263,0.0456534,0,0,0.000393551
3.30167,-0.966122,0.00152523,-0.0475908,-0.113044,0.113871,-0.966122,0.00152523,0.130426,0.124708,0.120223,-0.188773,0.0454306,0.00489698,0.00321541,0.000152937,-0.188773,0.0454306,0,0,0.000393551
3.30268,-0.966265,0.00157607,-0.0476492,-0.113021,0.113873,-0.966265,0.00157607,0.130426,0.124713,0.120223,-0.17204,0.0436164,0.00489701,0.00321557,0.00015294,-0.17204,0.0436164,0,0,0.000393551
3.30368,-0.966479,0.00157607,-0.0476492,-0.113021,0.113873,-0.966479,0.00157607,0.130426,0.124713,0.120223,-0.176784,0.0436164,0.00489701,0.00321557,0.00015294,-0.176784,0.0436164,0,0,0.000393551
3.30468,-0.966623,0.00162691,-0.0476492,-0.113021,0.113873,-0.966623,0.00162691,0.130426,0.124713,0.120223,-0.181341,0.0405189,0.00489701,0.00321557,0.00015294,-0.181341,0.0405189,0,0,0.000393551
3.30568,-0.966837,0.00167775,-0.0476492,-0.113021,0.113873,-0.966837,0.00167775,0.130426,0.124713,0.120223,-0.191694,0.0399089,0.00489701,0.00321557,0.00015294,-0.191694,0.0399089,0,0,0.000393551
3.30668,-0.967052,0.0017286,-0.0476492,-0.113021,0.113873,-0.967052,0.0017286,0.130426,0.124713,0.120223,-0.191693,0.0407769,0.00489701,0.00321557,0.00015294,-0.191693,0.0407769,0,0,0.000393551
3.30768,-0.967195,0.00177944,-0.0476518,-0.112961,0.113876,-0.967195,0.00177944,0.130426,0.124717,0.120228,-0.176561,0.038282,-0.00212635,0.00613624,0.000355622,-0.176561,0.038282,0,0.00054733,0.00040196
3.30868,-0.96741,0.00183028,-0.0476518,-0.112961,0.113876,-0.96741,0.00183028,0.130426,0.124717,0.120228,-0.178924,0.0446657,-0.00212635,0.00613624,0.000355622,-0.178924,0.0446657,0,0.00054733,0.00040196
3.3097,-0.967553,0.00183028,-0.0476518,-0.112961,0.113876,-0.967553,0.00183028,0.130426,0.124717,0.120228,-0.178935,0.0446657,-0.00212635,0.00613624,0.000355622,-0.178935,0.0446657,0,0.00054733,0.00040196
3.31069,-0.967768,0.00188112,-0.0476518,-0.112961,0.113876,-0.967768,0.00188112,0.130426,0.124717,0.120228,-0.179247,0.0407825,-0.00212635,0.00613624,0.000355622,-0.179247,0.0407825,0,0.00054733,0.00040196
3.31169,-0.967983,0.00193196,-0.0476518,-0.112961,0.113876,-0.967983,0.00193196,0.130426,0.124717,0.120228,-0.191726,0.0399141,-0.00212635,0.00613624,0.000355622,-0.191726,0.0399141,0,0.00054733,0.00040196
3.31269,-0.968126,0.0019828,-0.0476518,-0.112961,0.113876,-0.968126,0.0019828,0.130426,0.124717,0.120228,-0.181155,0.0426336,-0.00212635,0.00613624,0.000355622,-0.181155,0.0426336,0,0.00054733,0.00040196
3.31369,-0.968341,0.00203364,-0.0477101,-0.112937,0.113878,-0.968341,0.00203364,0.130426,0.124722,0.120228,-0.191692,0.03991,-0.00417713,0.00695695,0.000413002,-0.191692,0.03991,0,0.000704834,0.00040196
